campaign_id,order_id,campaign_type,start_date,end_date,marketing_spend,reach,impressions,clicks,conversion_rate
CAM015290,ORD044324,Email Campaign,2023-09-11,2024-07-09,18122,177137,199974,588,0.05
CAM015291,ORD001379,Social Media,2023-02-15,2024-05-24,9919,86679,60150,952,0.1
CAM015292,ORD000424,Google Ads,2023-02-24,2024-10-12,12201,94256,132487,68,0.06
CAM015293,ORD008862,Radio Ads,2022-12-11,2024-11-03,2920,36147,11275,1489,0.03
CAM015294,ORD038571,Radio Ads,2023-04-25,2024-11-22,5276,123213,208339,1052,0.05
CAM015295,ORD043359,Email Campaign,2023-09-25,2024-10-08,4009,162263,168814,1744,0.07
CAM015296,ORD013489,Social Media,2023-05-20,2024-11-08,3233,9786,70388,504,0.08
CAM015297,ORD034572,TV Commercial,2022-12-29,2024-06-06,2254,95904,90477,1827,0.07
CAM015298,ORD038176,Radio Ads,2023-03-16,2024-06-05,15669,167445,44282,557,0.06
CAM015299,ORD047636,Social Media,2023-06-02,2024-09-24,1528,135603,32844,502,0.08
CAM015300,ORD032818,Google Ads,2023-03-12,2024-06-14,15900,71776,91062,1552,0.04
CAM015301,ORD038960,Email Campaign,2023-04-27,2024-02-10,9574,193742,186307,807,0.06
CAM015302,ORD039132,Email Campaign,2023-05-27,2024-04-17,18885,109103,164845,1498,0.03
CAM015303,ORD019869,Social Media,2023-06-10,2024-10-16,10823,199722,81438,1752,0.03
CAM015304,ORD026234,Social Media,2023-09-09,2024-12-05,12536,10697,157558,89,0.04
CAM015305,ORD041657,TV Commercial,2023-10-16,2024-08-26,12693,78402,47400,949,0.03
CAM015306,ORD033180,Social Media,2023-01-31,2024-06-30,17816,149996,194467,911,0.08
CAM015307,ORD046469,Social Media,2023-11-03,2024-04-02,19629,198575,153712,1213,0.05
CAM015308,ORD049296,Radio Ads,2023-07-17,2024-03-04,7944,72574,181395,701,0.08
CAM015309,ORD022312,Google Ads,2023-01-03,2024-10-28,18348,51361,26252,486,0.03
CAM015310,ORD019698,Google Ads,2023-09-06,2024-07-11,15276,55283,11334,418,0.04
CAM015311,ORD007640,Social Media,2023-07-21,2024-11-25,6515,117587,220676,1040,0.06
CAM015312,ORD049205,TV Commercial,2023-03-01,2024-03-03,7040,123666,221883,1721,0.04
CAM015313,ORD046243,TV Commercial,2023-10-02,2024-09-10,9186,132260,159885,796,0.1
CAM015314,ORD016084,Email Campaign,2023-03-28,2024-08-01,7348,143100,213532,1231,0.02
CAM015315,ORD004237,Radio Ads,2023-02-28,2024-03-11,6143,138187,137602,271,0.04
CAM015316,ORD005710,Radio Ads,2023-08-11,2024-01-28,10817,45196,220503,280,0.09
CAM015317,ORD032212,Email Campaign,2023-08-30,2024-06-05,16923,120280,94386,1046,0.09
CAM015318,ORD042662,Email Campaign,2023-06-26,2024-02-18,12599,31623,142993,615,0.03
CAM015319,ORD002386,Email Campaign,2023-05-15,2024-02-29,11809,92430,23722,1989,0.1
CAM015320,ORD000899,Google Ads,2023-04-09,2024-05-25,5945,133262,194742,180,0.1
CAM015321,ORD007654,Email Campaign,2023-03-08,2024-06-24,17107,101352,114366,706,0.02
CAM015322,ORD001995,Radio Ads,2023-09-29,2024-04-09,9585,192045,169012,681,0.01
CAM015323,ORD020945,Social Media,2023-11-24,2024-06-07,6215,82952,108726,1710,0.01
CAM015324,ORD044467,TV Commercial,2023-09-14,2024-11-22,7535,61945,23726,913,0.04
CAM015325,ORD020574,Social Media,2023-05-12,2024-07-22,11356,35268,216692,560,0.03
CAM015326,ORD019018,Email Campaign,2023-10-15,2024-03-23,16299,86793,106335,1280,0.03
CAM015327,ORD045789,TV Commercial,2023-05-11,2024-04-02,13801,98024,9831,1555,0.05
CAM015328,ORD041015,TV Commercial,2023-10-10,2024-03-29,18127,71302,214003,1491,0.02
CAM015329,ORD023286,Social Media,2023-01-24,2024-04-24,14616,127577,208711,1288,0.04
CAM015330,ORD005492,Social Media,2023-07-12,2024-12-07,10117,151196,138990,954,0.09
CAM015331,ORD006948,Email Campaign,2023-08-08,2024-06-14,3803,114891,196368,1833,0.1
CAM015332,ORD007421,Email Campaign,2023-01-24,2023-12-26,12036,25022,123806,1059,0.09
CAM015333,ORD048240,Social Media,2023-07-25,2024-08-06,2276,115960,182768,136,0.07
CAM015334,ORD001280,Email Campaign,2022-12-25,2024-01-31,776,43041,194342,1466,0.05
CAM015335,ORD020222,Google Ads,2023-01-20,2024-11-25,4211,54496,235453,1429,0.08
CAM015336,ORD028491,Radio Ads,2023-06-10,2023-12-24,17260,101144,41588,665,0.03
CAM015337,ORD013398,Social Media,2023-11-12,2024-03-31,14830,198450,92773,1119,0.06
CAM015338,ORD049743,Email Campaign,2023-08-30,2024-05-19,4687,126657,127810,1104,0.03
CAM015339,ORD018140,Email Campaign,2023-05-18,2024-10-22,9336,130234,33031,982,0.08
CAM015340,ORD041326,Google Ads,2023-09-26,2024-09-17,17540,43669,194620,690,0.08
CAM015341,ORD018842,Social Media,2023-01-01,2024-01-30,11020,74314,78342,562,0.09
CAM015342,ORD023997,Email Campaign,2023-11-05,2024-09-09,7618,68860,63829,1399,0.05
CAM015343,ORD004816,Email Campaign,2023-04-30,2024-07-19,7741,122057,50976,755,0.01
CAM015344,ORD003511,TV Commercial,2023-08-19,2024-02-28,6675,88807,25144,1244,0.07
CAM015345,ORD042004,Email Campaign,2023-11-26,2024-09-06,18946,94964,220521,1349,0.06
CAM015346,ORD021522,Google Ads,2022-12-25,2024-10-15,16636,125044,51261,1852,0.01
CAM015347,ORD044375,Email Campaign,2023-11-29,2024-04-20,5299,34271,104155,278,0.05
CAM015348,ORD035321,Social Media,2023-01-11,2023-12-30,7741,26850,118018,329,0.06
CAM015349,ORD007637,Social Media,2023-09-07,2024-03-13,15516,138338,70694,1695,0.01
CAM015350,ORD010757,Social Media,2023-03-16,2024-07-15,17161,132122,33368,134,0.07
CAM015351,ORD031081,Radio Ads,2023-04-07,2024-08-27,6040,31212,136568,171,0.02
CAM015352,ORD041717,Google Ads,2023-04-20,2024-05-28,1291,176029,96112,1815,0.01
CAM015353,ORD015645,Social Media,2023-09-25,2024-05-20,11945,163177,90962,498,0.06
CAM015354,ORD031721,TV Commercial,2023-08-27,2024-01-14,3729,21961,150301,162,0.02
CAM015355,ORD032161,TV Commercial,2023-10-13,2024-02-15,15402,124495,210650,1690,0.1
CAM015356,ORD003636,Google Ads,2023-06-29,2024-09-15,18248,113424,88357,1352,0.04
CAM015357,ORD028217,Social Media,2023-04-27,2024-07-19,6523,194937,182616,895,0.09
CAM015358,ORD007774,TV Commercial,2023-08-30,2024-10-06,606,142778,238458,863,0.08
CAM015359,ORD015999,Email Campaign,2023-03-10,2024-10-30,7889,132973,148719,316,0.02
CAM015360,ORD046842,Google Ads,2023-09-22,2024-07-21,12677,24268,239542,986,0.04
CAM015361,ORD038484,Email Campaign,2023-07-04,2024-05-24,1206,177814,53760,1029,0.07
CAM015362,ORD022469,Social Media,2023-11-03,2024-09-02,3035,84024,80598,1129,0.06
CAM015363,ORD013341,Email Campaign,2023-08-08,2024-06-01,16411,47811,201357,252,0.02
CAM015364,ORD016548,Google Ads,2023-01-29,2024-02-12,1325,117004,168262,869,0.03
CAM015365,ORD031658,Google Ads,2023-04-12,2024-04-05,2661,198262,137281,581,0.04
CAM015366,ORD037584,TV Commercial,2023-11-02,2024-10-18,16270,91805,150765,1177,0.09
CAM015367,ORD006935,Radio Ads,2023-07-04,2024-03-09,921,124760,229344,718,0.06
CAM015368,ORD046184,TV Commercial,2023-07-29,2024-06-06,17308,21805,238143,281,0.03
CAM015369,ORD017270,Google Ads,2023-02-05,2024-06-28,13011,101766,81710,344,0.06
CAM015370,ORD026590,Radio Ads,2023-06-22,2024-10-27,19936,50483,78702,1006,0.07
CAM015371,ORD018015,TV Commercial,2023-09-30,2024-08-21,19118,129751,189652,688,0.04
CAM015372,ORD031305,TV Commercial,2023-08-22,2024-11-30,11225,103572,93598,1300,0.01
CAM015373,ORD002395,Google Ads,2023-07-30,2024-10-31,10667,43719,95774,1225,0.09
CAM015374,ORD026730,Email Campaign,2023-09-17,2024-07-13,13779,38483,212674,1382,0.07
CAM015375,ORD016941,Google Ads,2023-04-27,2024-08-02,580,183530,198349,664,0.06
CAM015376,ORD003923,Radio Ads,2023-11-07,2024-11-20,8060,36586,109585,174,0.01
CAM015377,ORD017902,Social Media,2023-09-23,2024-04-22,13238,153872,176720,1257,0.09
CAM015378,ORD025081,Email Campaign,2023-07-20,2024-09-03,2349,95227,37617,645,0.05
CAM015379,ORD026710,Email Campaign,2023-04-21,2024-09-10,3321,175401,39907,633,0.03
CAM015380,ORD047853,Social Media,2022-12-14,2024-11-10,6300,88060,106641,193,0.05
CAM015381,ORD041389,Social Media,2023-04-05,2024-01-28,5173,67805,98344,492,0.08
CAM015382,ORD016672,Radio Ads,2023-02-12,2024-06-23,8606,112859,70029,194,0.09
CAM015383,ORD026093,Radio Ads,2023-04-15,2024-11-02,9575,89508,238418,1714,0.08
CAM015384,ORD039472,TV Commercial,2022-12-23,2024-05-16,5021,81092,146799,1160,0.05
CAM015385,ORD025544,Radio Ads,2023-10-31,2024-08-22,11353,102723,188389,1386,0.06
CAM015386,ORD031270,Radio Ads,2023-06-20,2024-04-14,14951,42524,68835,1872,0.05
CAM015387,ORD034842,Social Media,2023-06-10,2024-09-05,19579,62614,141280,385,0.07
CAM015388,ORD005364,Email Campaign,2023-06-28,2024-11-25,1562,45191,149970,252,0.1
CAM015389,ORD021295,Social Media,2023-05-09,2024-02-13,538,150327,209325,459,0.02
CAM015390,ORD019514,TV Commercial,2023-07-07,2024-01-12,16929,188635,174080,1522,0.07
CAM015391,ORD023585,Social Media,2023-03-24,2024-06-14,911,11758,161749,1760,0.03
CAM015392,ORD047860,Email Campaign,2023-04-12,2024-08-19,12116,17674,222600,936,0.03
CAM015393,ORD006139,Google Ads,2023-03-11,2024-01-26,18188,147829,55776,1079,0.01
CAM015394,ORD012390,Social Media,2022-12-18,2024-04-13,12283,42114,20090,780,0.02
CAM015395,ORD000056,Google Ads,2023-01-05,2024-01-17,14667,171063,157906,835,0.05
CAM015396,ORD028389,Radio Ads,2023-01-17,2024-01-31,9078,14574,43324,70,0.03
CAM015397,ORD007120,Google Ads,2023-02-21,2024-12-05,4669,12596,57883,1986,0.01
CAM015398,ORD049206,Social Media,2023-05-28,2024-09-18,14690,143592,207778,1188,0.03
CAM015399,ORD033905,Social Media,2023-01-29,2024-01-22,5581,65590,107692,252,0.08
CAM015400,ORD019467,Social Media,2023-03-03,2024-06-01,16122,5602,204546,1455,0.1
CAM015401,ORD048764,Radio Ads,2023-07-30,2024-11-25,14406,20681,203688,420,0.05
CAM015402,ORD008481,TV Commercial,2023-10-18,2024-05-02,19256,80075,115394,1046,0.03
CAM015403,ORD005853,Radio Ads,2022-12-14,2024-05-23,6887,159728,116234,1629,0.01
CAM015404,ORD023049,Radio Ads,2023-09-12,2024-04-30,11949,23943,59929,1788,0.07
CAM015405,ORD028672,Social Media,2023-10-24,2024-04-25,6463,60074,218270,1336,0.02
CAM015406,ORD026647,Email Campaign,2023-03-21,2024-11-09,2819,184615,190602,913,0.05
CAM015407,ORD022419,Social Media,2023-06-30,2024-11-10,9775,127866,162234,668,0.04
CAM015408,ORD004006,Google Ads,2023-10-15,2024-05-14,10454,18130,60716,1734,0.06
CAM015409,ORD002981,Google Ads,2023-12-02,2024-06-06,15392,151650,17612,1562,0.07
CAM015410,ORD033788,Google Ads,2023-02-26,2024-05-06,19937,179954,95515,1227,0.03
CAM015411,ORD027508,Social Media,2023-07-16,2024-07-23,1027,76241,92768,227,0.09
CAM015412,ORD008451,Google Ads,2023-01-07,2024-07-18,17479,165354,207156,1073,0.03
CAM015413,ORD040420,Email Campaign,2023-01-11,2024-09-10,10394,33840,43039,610,0.06
CAM015414,ORD004545,Radio Ads,2023-08-22,2024-07-05,955,48731,125203,1022,0.04
CAM015415,ORD043362,Social Media,2023-02-26,2024-04-30,4074,110674,188586,1924,0.09
CAM015416,ORD047253,Radio Ads,2023-02-11,2024-02-13,5754,19731,230926,1941,0.06
CAM015417,ORD044816,Radio Ads,2023-10-05,2024-08-14,18562,190655,206841,794,0.03
CAM015418,ORD023402,Google Ads,2023-07-31,2024-05-05,9876,42848,206397,437,0.03
CAM015419,ORD036883,TV Commercial,2023-01-26,2024-01-22,7342,54955,115945,449,0.02
CAM015420,ORD048336,Email Campaign,2023-03-29,2024-06-04,8825,75632,211668,340,0.07
CAM015421,ORD049837,Google Ads,2023-04-23,2024-11-25,14560,187972,180072,1247,0.05
CAM015422,ORD003876,Social Media,2023-10-30,2024-06-19,10129,177187,228909,1557,0.04
CAM015423,ORD003549,Email Campaign,2023-09-12,2024-02-05,646,68820,109454,1732,0.02
CAM015424,ORD020206,Radio Ads,2023-06-11,2023-12-11,11410,139360,63470,1030,0.06
CAM015425,ORD046041,Social Media,2023-10-29,2024-02-23,10309,179424,74736,483,0.02
CAM015426,ORD017524,Google Ads,2023-09-19,2024-08-02,1129,65006,9632,1564,0.04
CAM015427,ORD043663,Google Ads,2023-08-15,2024-02-15,19284,104006,49749,1792,0.06
CAM015428,ORD012797,Google Ads,2023-04-14,2024-05-27,3040,90437,76106,725,0.06
CAM015429,ORD043382,Google Ads,2023-04-15,2024-05-06,845,67653,163642,836,0.03
CAM015430,ORD043297,Google Ads,2023-02-03,2024-07-09,6497,97626,12560,792,0.07
CAM015431,ORD000041,Radio Ads,2023-08-24,2023-12-30,19271,162964,108370,1768,0.08
CAM015432,ORD017931,TV Commercial,2023-08-05,2024-06-03,12316,118241,43716,965,0.02
CAM015433,ORD032191,Social Media,2023-08-11,2024-07-04,15917,75662,8193,1873,0.09
CAM015434,ORD019613,TV Commercial,2023-04-15,2024-08-19,1754,162125,127438,1812,0.04
CAM015435,ORD024347,Google Ads,2023-06-01,2024-07-25,14667,39052,121256,607,0.04
CAM015436,ORD013032,Radio Ads,2023-09-24,2024-11-10,17085,193458,57698,657,0.06
CAM015437,ORD020593,Email Campaign,2023-08-29,2024-01-02,8894,107919,182312,386,0.08
CAM015438,ORD039939,TV Commercial,2023-03-26,2024-07-05,7680,94326,16593,1475,0.03
CAM015439,ORD011945,Google Ads,2023-12-08,2024-02-07,2073,48495,224961,337,0.03
CAM015440,ORD021662,Social Media,2023-01-30,2024-06-13,12173,29150,88588,680,0.05
CAM015441,ORD007028,Social Media,2023-09-11,2024-11-09,4342,125826,169231,679,0.06
CAM015442,ORD027777,Google Ads,2023-04-21,2024-10-04,17205,43943,140115,1474,0.08
CAM015443,ORD001718,Google Ads,2023-06-05,2024-08-08,13847,71153,160600,981,0.02
CAM015444,ORD028720,Social Media,2022-12-28,2024-01-14,15040,162492,172028,1569,0.08
CAM015445,ORD028940,TV Commercial,2023-11-06,2023-12-12,5300,46201,15614,1210,0.06
CAM015446,ORD034008,Social Media,2023-07-04,2024-11-28,2259,69528,21666,1140,0.09
CAM015447,ORD010110,TV Commercial,2023-01-23,2024-01-08,1042,116209,135976,439,0.04
CAM015448,ORD007883,Radio Ads,2023-07-10,2024-04-19,1994,64085,27781,621,0.06
CAM015449,ORD026702,Email Campaign,2023-08-22,2024-03-06,7267,186944,188936,756,0.09
CAM015450,ORD027365,TV Commercial,2023-08-29,2024-11-23,17605,26503,62060,666,0.08
CAM015451,ORD029622,Social Media,2023-07-14,2024-08-27,4860,157731,206910,1748,0.03
CAM015452,ORD014591,TV Commercial,2023-01-01,2024-04-16,13887,149146,39385,127,0.05
CAM015453,ORD009881,Social Media,2023-05-26,2024-04-04,15214,39504,157196,342,0.1
CAM015454,ORD047838,TV Commercial,2023-07-08,2024-11-28,17936,118536,27217,127,0.03
CAM015455,ORD024826,Radio Ads,2023-08-20,2024-06-02,11168,75244,123886,634,0.1
CAM015456,ORD025595,Google Ads,2023-07-17,2024-05-15,11034,137967,159046,223,0.04
CAM015457,ORD014562,Email Campaign,2023-05-29,2024-01-22,12297,132236,51812,1395,0.07
CAM015458,ORD036991,Radio Ads,2023-09-08,2024-03-24,17741,61901,81674,144,0.04
CAM015459,ORD015457,Social Media,2023-10-04,2024-08-05,12340,181024,47577,1072,0.02
CAM015460,ORD019319,Google Ads,2023-07-06,2024-05-25,3276,117264,212750,1957,0.1
CAM015461,ORD017618,Radio Ads,2023-04-15,2024-08-07,733,38308,145953,1524,0.02
CAM015462,ORD019419,Email Campaign,2023-10-26,2024-09-30,14406,195301,219698,819,0.1
CAM015463,ORD049046,Google Ads,2023-03-26,2024-04-23,1930,107687,154224,1623,0.09
CAM015464,ORD031774,Google Ads,2023-04-22,2024-06-09,16902,37517,139472,898,0.03
CAM015465,ORD022064,Email Campaign,2023-07-11,2024-07-08,15698,147087,216650,517,0.01
CAM015466,ORD027080,Email Campaign,2023-10-23,2023-12-28,10287,168379,173862,1910,0.05
CAM015467,ORD049222,Google Ads,2023-07-25,2024-10-12,3314,147150,173836,151,0.03
CAM015468,ORD020534,TV Commercial,2023-05-03,2024-07-14,11579,144955,104292,1681,0.08
CAM015469,ORD015984,Social Media,2023-10-24,2024-08-06,18503,120258,185834,1447,0.07
CAM015470,ORD028211,Email Campaign,2022-12-31,2024-07-10,7890,31790,217574,1645,0.07
CAM015471,ORD048639,Radio Ads,2023-03-24,2024-05-21,11123,49451,163842,1416,0.08
CAM015472,ORD034824,Google Ads,2022-12-20,2024-11-02,3571,90688,97849,159,0.03
CAM015473,ORD010604,Email Campaign,2023-05-22,2024-05-16,7477,102621,136114,1495,0.05
CAM015474,ORD048897,Google Ads,2023-05-28,2024-01-06,13320,180405,111681,479,0.07
CAM015475,ORD016847,Google Ads,2022-12-25,2024-02-24,5126,29788,167016,1954,0.03
CAM015476,ORD023858,Social Media,2023-01-25,2024-05-08,1121,79832,45300,165,0.05
CAM015477,ORD014049,Google Ads,2023-03-14,2024-07-16,15620,148320,59088,401,0.05
CAM015478,ORD013654,TV Commercial,2022-12-24,2024-11-08,10252,149048,7794,163,0.03
CAM015479,ORD048283,Radio Ads,2023-07-27,2024-05-02,831,25047,150025,1454,0.07
CAM015480,ORD017576,TV Commercial,2023-04-18,2024-10-15,14767,118632,111066,1404,0.04
CAM015481,ORD048189,TV Commercial,2023-01-14,2024-05-14,4259,191627,198350,1845,0.02
CAM015482,ORD009961,Radio Ads,2023-11-05,2024-01-10,7117,17272,179808,674,0.09
CAM015483,ORD040449,TV Commercial,2023-05-04,2024-06-18,1430,29919,215856,1557,0.05
CAM015484,ORD001366,Radio Ads,2023-09-27,2024-06-03,7765,15225,105805,1665,0.09
CAM015485,ORD038194,TV Commercial,2023-10-09,2024-10-17,7036,165750,101871,99,0.05
CAM015486,ORD016392,TV Commercial,2023-06-29,2024-07-04,15055,169566,143894,735,0.05
CAM015487,ORD024539,Google Ads,2023-04-06,2024-06-24,8304,80764,86605,819,0.06
CAM015488,ORD042707,Radio Ads,2023-04-23,2024-08-29,14255,194349,80082,695,0.07
CAM015489,ORD034281,Google Ads,2023-07-13,2024-10-06,1684,146953,124758,1702,0.05
CAM015490,ORD043443,Radio Ads,2023-04-23,2024-01-01,15052,106643,67572,420,0.05
CAM015491,ORD024467,Google Ads,2023-03-21,2024-09-05,6330,145773,182994,347,0.05
CAM015492,ORD000726,TV Commercial,2023-05-15,2024-06-23,3353,78470,61722,81,0.07
CAM015493,ORD010510,TV Commercial,2023-03-08,2024-04-19,14879,120865,191704,525,0.08
CAM015494,ORD045664,Radio Ads,2023-09-25,2024-04-02,9261,157321,71960,1656,0.06
CAM015495,ORD026016,Radio Ads,2023-05-22,2024-04-13,11133,186308,22252,603,0.02
CAM015496,ORD012814,Social Media,2023-06-24,2024-03-04,18984,151790,182734,1807,0.06
CAM015497,ORD043397,TV Commercial,2023-10-26,2024-06-23,593,169374,85684,1724,0.09
CAM015498,ORD045499,Email Campaign,2023-05-14,2024-06-24,8627,199919,30700,1951,0.06
CAM015499,ORD002517,Social Media,2023-01-26,2024-06-01,13102,134663,112005,209,0.03
CAM015500,ORD041690,Google Ads,2023-11-14,2024-04-04,18155,96515,89455,1309,0.08
CAM015501,ORD039938,TV Commercial,2023-06-17,2024-08-01,18889,172052,32325,1501,0.07
CAM015502,ORD023964,Google Ads,2023-06-02,2024-01-22,10921,188507,79639,978,0.06
CAM015503,ORD022148,Google Ads,2023-01-07,2024-03-20,5416,43678,74791,1315,0.08
CAM015504,ORD027636,Radio Ads,2022-12-14,2023-12-12,17322,9083,55060,511,0.07
CAM015505,ORD021678,Google Ads,2023-05-23,2024-01-23,9523,13774,132824,779,0.08
CAM015506,ORD043322,Radio Ads,2023-11-08,2024-12-06,12932,198820,95116,778,0.08
CAM015507,ORD012864,Radio Ads,2023-02-26,2024-08-03,15168,194551,228955,614,0.1
CAM015508,ORD030683,TV Commercial,2023-12-05,2024-09-07,8261,154087,94368,517,0.04
CAM015509,ORD032054,Google Ads,2023-11-24,2024-10-26,9161,105721,91125,1255,0.03
CAM015510,ORD036261,TV Commercial,2023-09-15,2024-04-30,6511,89989,97507,1610,0.04
CAM015511,ORD014399,Email Campaign,2023-01-07,2024-07-04,18960,71815,179882,1315,0.05
CAM015512,ORD031867,Radio Ads,2023-02-14,2024-01-15,18821,71420,206451,1833,0.04
CAM015513,ORD012995,Radio Ads,2023-03-15,2024-02-02,2827,52574,60212,1349,0.08
CAM015514,ORD019934,Radio Ads,2023-10-21,2024-11-27,18584,121807,169040,1001,0.06
CAM015515,ORD015148,Google Ads,2023-07-29,2024-01-15,3469,136892,55996,643,0.02
CAM015516,ORD031662,Google Ads,2023-10-02,2024-08-26,11900,151734,96960,1167,0.05
CAM015517,ORD006327,Social Media,2023-04-27,2024-02-20,9846,180855,225751,957,0.09
CAM015518,ORD012072,Google Ads,2023-09-29,2024-07-23,19886,129746,235021,970,0.06
CAM015519,ORD042173,Radio Ads,2023-02-12,2024-09-02,1865,195071,187395,587,0.02
CAM015520,ORD007770,Email Campaign,2023-10-31,2024-10-19,2739,41500,89848,274,0.05
CAM015521,ORD034133,Google Ads,2023-07-14,2024-07-04,17476,159444,191863,940,0.05
CAM015522,ORD025892,Radio Ads,2023-06-25,2024-03-07,15471,126214,222972,1777,0.03
CAM015523,ORD038643,Social Media,2023-04-18,2024-04-27,18638,133151,219937,1554,0.06
CAM015524,ORD023592,Google Ads,2022-12-20,2024-08-13,1635,178351,180120,1499,0.08
CAM015525,ORD017529,Social Media,2023-07-28,2023-12-12,12287,35902,62768,792,0.1
CAM015526,ORD031845,Radio Ads,2023-11-05,2024-09-25,16026,34101,212840,657,0.03
CAM015527,ORD038809,Email Campaign,2023-03-30,2024-04-05,12228,22934,65822,1465,0.05
CAM015528,ORD001924,Social Media,2023-03-18,2024-03-09,11116,142856,82360,685,0.09
CAM015529,ORD018227,Radio Ads,2023-11-25,2024-12-09,3247,145569,15301,692,0.03
CAM015530,ORD006212,Google Ads,2023-03-08,2024-07-11,5959,34461,102211,1473,0.08
CAM015531,ORD019127,Radio Ads,2023-07-26,2024-10-03,19215,117598,156910,1655,0.03
CAM015532,ORD049904,Radio Ads,2022-12-16,2024-01-27,14012,127311,40046,869,0.01
CAM015533,ORD019063,Email Campaign,2023-07-14,2024-09-22,15979,193182,137301,1253,0.05
CAM015534,ORD018325,Email Campaign,2023-03-12,2024-01-08,11783,144621,39217,299,0.05
CAM015535,ORD047573,TV Commercial,2023-04-21,2024-06-03,3611,132309,162152,707,0.05
CAM015536,ORD014927,Google Ads,2023-09-12,2024-05-21,19126,166100,19645,1127,0.04
CAM015537,ORD002689,Radio Ads,2023-03-17,2024-07-24,1895,147112,72741,1010,0.1
CAM015538,ORD008486,Radio Ads,2023-09-28,2024-10-18,3711,13348,212359,1756,0.07
CAM015539,ORD039496,Social Media,2023-09-10,2024-04-07,10365,177165,168127,1680,0.1
CAM015540,ORD034580,Social Media,2023-08-03,2024-06-11,9777,34726,131338,1164,0.09
CAM015541,ORD047605,Social Media,2023-10-16,2024-11-18,13255,75198,100518,995,0.06
CAM015542,ORD048498,Google Ads,2023-07-23,2024-08-21,10203,181671,212407,1148,0.01
CAM015543,ORD032884,Radio Ads,2023-11-21,2024-02-23,11363,57201,66058,1226,0.02
