financial_id,order_id,cogs,operational_expenses,other_expenses,total_revenue,profit,financial_date,taxes_paid,discount_given
FIN042502,ORD042502,498,2206,2952,1074,5462,2023-11-05,206,251
FIN042503,ORD042503,337,808,1854,3990,-33,2023-03-04,36,219
FIN042504,ORD042504,859,3911,924,5889,2991,2023-10-13,267,286
FIN042505,ORD042505,699,3447,643,4902,-310,2023-04-30,272,246
FIN042506,ORD042506,696,4873,2387,4896,6015,2024-10-05,225,243
FIN042507,ORD042507,782,1751,2523,2480,6148,2024-10-17,50,227
FIN042508,ORD042508,704,2673,2808,754,8007,2024-06-28,302,239
FIN042509,ORD042509,100,3947,2453,1215,1190,2024-08-26,333,280
FIN042510,ORD042510,811,2630,417,7743,7724,2023-07-06,489,274
FIN042511,ORD042511,536,2218,1467,7397,8220,2024-04-11,323,138
FIN042512,ORD042512,131,4632,1073,5288,3994,2024-03-08,92,31
FIN042513,ORD042513,508,4901,391,5183,4657,2024-05-15,78,171
FIN042514,ORD042514,365,4018,2858,7854,3049,2024-06-06,451,44
FIN042515,ORD042515,967,1820,1859,5853,892,2024-10-05,436,194
FIN042516,ORD042516,790,2661,1882,7496,3326,2023-02-22,167,134
FIN042517,ORD042517,745,3510,1758,9249,2927,2023-03-11,429,121
FIN042518,ORD042518,606,1384,1621,2902,1630,2024-05-06,366,106
FIN042519,ORD042519,446,4548,2648,3250,8339,2022-12-24,283,270
FIN042520,ORD042520,932,3058,2537,1039,8241,2024-06-29,369,193
FIN042521,ORD042521,348,1281,2684,4894,3416,2023-02-25,357,275
FIN042522,ORD042522,674,2281,426,5651,4451,2022-12-22,79,244
FIN042523,ORD042523,951,2229,126,2051,6723,2023-08-21,80,231
FIN042524,ORD042524,831,2967,1446,4874,2144,2024-03-05,393,14
FIN042525,ORD042525,956,3359,1508,9193,905,2023-03-24,151,94
FIN042526,ORD042526,861,2291,752,7443,1858,2024-06-05,324,282
FIN042527,ORD042527,991,950,2452,3085,2409,2023-10-17,236,299
FIN042528,ORD042528,355,2704,1113,8003,4923,2023-01-13,27,263
FIN042529,ORD042529,232,2140,707,8340,6460,2024-10-17,321,262
FIN042530,ORD042530,145,2430,1962,6883,-40,2024-01-18,232,268
FIN042531,ORD042531,674,1640,294,871,4161,2024-08-18,183,240
FIN042532,ORD042532,832,2304,745,4773,8255,2023-06-03,271,71
FIN042533,ORD042533,783,875,1542,589,4308,2023-02-19,359,78
FIN042534,ORD042534,159,4485,1420,2977,3613,2023-09-04,227,281
FIN042535,ORD042535,101,893,352,2954,7344,2023-11-11,261,129
FIN042536,ORD042536,987,4910,2437,7842,6474,2024-01-20,51,144
FIN042537,ORD042537,191,1252,979,5788,4342,2023-11-26,70,46
FIN042538,ORD042538,844,2325,1542,5228,7934,2023-10-05,43,94
FIN042539,ORD042539,907,1928,2601,5233,4911,2024-03-04,423,245
FIN042540,ORD042540,559,3798,2240,5551,52,2024-07-03,226,181
FIN042541,ORD042541,332,3928,1248,3510,5475,2024-05-15,440,62
FIN042542,ORD042542,994,3132,424,9149,7405,2022-12-21,251,115
FIN042543,ORD042543,439,871,268,9106,1245,2024-04-02,172,49
FIN042544,ORD042544,409,3637,2125,6212,719,2024-01-06,148,222
FIN042545,ORD042545,493,1626,2545,3413,6783,2022-12-23,198,247
FIN042546,ORD042546,860,2950,1150,6330,3584,2023-12-30,245,258
FIN042547,ORD042547,284,1988,253,6086,6124,2024-10-03,30,291
FIN042548,ORD042548,826,1043,1645,7988,5401,2023-11-17,253,203
FIN042549,ORD042549,953,3960,1128,1731,7895,2024-01-23,82,68
FIN042550,ORD042550,406,3677,1130,9226,-81,2023-05-06,144,109
FIN042551,ORD042551,793,3219,1343,6289,2431,2023-09-12,447,111
FIN042552,ORD042552,103,4998,2945,8596,2647,2023-11-16,19,8
FIN042553,ORD042553,177,2275,1750,604,4287,2024-03-20,97,181
FIN042554,ORD042554,390,4551,2001,5644,3198,2024-11-25,40,197
FIN042555,ORD042555,299,2070,1426,2403,5921,2024-06-29,152,23
FIN042556,ORD042556,648,1066,1063,4660,5972,2024-07-02,229,15
FIN042557,ORD042557,284,3425,1615,9262,3157,2024-02-12,398,209
FIN042558,ORD042558,432,727,532,1854,8320,2024-02-01,496,52
FIN042559,ORD042559,427,3007,520,6399,5991,2023-09-10,495,103
FIN042560,ORD042560,146,3190,2975,7571,890,2024-03-21,266,119
FIN042561,ORD042561,783,2775,800,8218,558,2024-01-22,112,68
FIN042562,ORD042562,839,4727,815,4824,3907,2024-02-10,254,90
FIN042563,ORD042563,611,4328,494,1978,4597,2023-08-10,349,82
FIN042564,ORD042564,371,1771,365,7086,4320,2024-03-12,115,133
FIN042565,ORD042565,117,4221,1061,985,2650,2023-08-06,264,217
FIN042566,ORD042566,964,4895,458,6892,8985,2024-10-13,67,200
FIN042567,ORD042567,655,3664,1732,2643,6204,2023-05-29,18,124
FIN042568,ORD042568,313,903,1129,637,7933,2023-03-24,306,257
FIN042569,ORD042569,554,856,1017,7929,1667,2024-03-29,215,91
FIN042570,ORD042570,950,1777,2916,5516,4227,2024-01-31,16,261
FIN042571,ORD042571,204,4868,136,7674,1130,2024-07-30,228,123
FIN042572,ORD042572,404,3161,1439,6964,2391,2024-09-04,419,102
FIN042573,ORD042573,247,4841,2248,4924,7206,2023-09-26,36,298
FIN042574,ORD042574,542,4817,1509,9641,6435,2024-07-24,159,237
FIN042575,ORD042575,738,4175,503,7767,8777,2023-02-22,270,214
FIN042576,ORD042576,133,501,2858,6333,5471,2024-07-20,152,105
FIN042577,ORD042577,125,790,1495,9218,4119,2024-01-29,273,264
FIN042578,ORD042578,365,2972,701,1666,2531,2023-01-10,148,255
FIN042579,ORD042579,366,2203,173,6876,6445,2023-09-12,381,247
FIN042580,ORD042580,768,3159,2614,5261,7960,2023-01-01,37,1
FIN042581,ORD042581,213,1720,2721,6830,1851,2024-09-10,286,104
FIN042582,ORD042582,799,885,957,7412,7892,2024-01-03,368,272
FIN042583,ORD042583,468,2765,434,6112,8517,2023-10-25,282,9
FIN042584,ORD042584,343,1112,1881,3995,1944,2024-05-08,483,253
FIN042585,ORD042585,662,788,1177,595,323,2023-11-02,344,289
FIN042586,ORD042586,414,3262,284,2521,2846,2023-01-26,374,62
FIN042587,ORD042587,163,4586,1192,8230,6474,2023-01-31,162,41
FIN042588,ORD042588,769,2577,718,2576,543,2023-12-23,280,246
FIN042589,ORD042589,948,4847,760,6877,1693,2024-07-08,468,55
FIN042590,ORD042590,328,2827,2084,7261,8180,2024-10-09,295,260
FIN042591,ORD042591,602,4459,2063,1167,3301,2024-07-29,389,95
FIN042592,ORD042592,634,1605,510,8572,3557,2024-03-06,457,248
FIN042593,ORD042593,190,741,1486,2744,972,2024-05-08,456,18
FIN042594,ORD042594,104,2414,1098,3196,5987,2024-11-02,151,25
FIN042595,ORD042595,501,4449,136,1036,1013,2024-02-04,213,113
FIN042596,ORD042596,147,1761,2555,3135,8209,2023-11-30,318,208
FIN042597,ORD042597,532,3952,2502,3624,1284,2023-05-10,444,284
FIN042598,ORD042598,313,4412,997,7372,6583,2024-04-02,269,70
FIN042599,ORD042599,612,2943,2176,3477,1122,2023-04-26,190,195
FIN042600,ORD042600,477,2142,1767,6250,-390,2024-09-20,496,277
FIN042601,ORD042601,795,3320,149,9543,2383,2023-01-13,454,39
FIN042602,ORD042602,430,2057,2435,4401,4205,2024-02-28,59,220
FIN042603,ORD042603,646,4002,112,8777,5778,2023-04-22,64,181
FIN042604,ORD042604,141,4033,2616,3409,-171,2024-09-29,230,291
FIN042605,ORD042605,230,3115,2641,2879,8812,2023-09-18,497,95
FIN042606,ORD042606,456,903,1215,3856,6630,2024-06-23,343,297
FIN042607,ORD042607,943,4394,2473,561,3667,2023-09-04,293,295
FIN042608,ORD042608,191,872,2607,7309,2444,2023-02-12,194,241
FIN042609,ORD042609,378,2319,2696,7029,3399,2023-11-17,149,133
FIN042610,ORD042610,406,3756,2186,2518,4682,2023-10-10,207,161
FIN042611,ORD042611,825,1383,366,4630,1139,2023-12-20,293,44
FIN042612,ORD042612,263,2323,447,9806,4229,2024-07-31,150,266
FIN042613,ORD042613,219,2890,2252,7067,2785,2023-08-17,116,243
FIN042614,ORD042614,970,800,1335,4358,1597,2024-06-24,262,127
FIN042615,ORD042615,332,2450,2403,851,6732,2023-08-04,93,34
FIN042616,ORD042616,806,3737,1936,1573,1606,2023-10-06,171,257
FIN042617,ORD042617,821,1657,1146,3457,3573,2023-08-14,261,115
FIN042618,ORD042618,810,3205,950,3314,6487,2023-06-12,143,148
FIN042619,ORD042619,939,742,221,9962,3768,2024-05-29,133,246
FIN042620,ORD042620,579,2691,2090,6053,746,2023-09-02,338,184
FIN042621,ORD042621,103,2807,1634,770,1246,2022-12-18,400,46
FIN042622,ORD042622,550,4252,2268,5777,3963,2023-03-27,365,171
FIN042623,ORD042623,527,4002,1852,6694,5015,2024-06-03,133,14
FIN042624,ORD042624,872,3250,2611,1848,3820,2022-12-14,106,245
FIN042625,ORD042625,483,911,2778,4489,2798,2024-11-12,13,273
FIN042626,ORD042626,363,847,620,2932,2932,2023-05-20,113,243
FIN042627,ORD042627,188,3681,266,2851,8240,2023-11-10,334,258
FIN042628,ORD042628,791,2791,873,8924,1511,2024-11-14,390,131
FIN042629,ORD042629,546,3059,1497,2555,950,2024-07-28,415,274
FIN042630,ORD042630,674,4467,2050,4236,4360,2023-12-31,80,85
FIN042631,ORD042631,718,1330,1474,2428,7107,2024-08-08,162,4
FIN042632,ORD042632,857,2815,1619,8789,5426,2023-05-10,305,278
FIN042633,ORD042633,732,2277,677,7035,3306,2024-09-06,459,43
FIN042634,ORD042634,642,3671,1695,7412,5332,2024-05-13,398,18
FIN042635,ORD042635,695,1937,978,9677,3420,2024-03-14,413,118
FIN042636,ORD042636,726,1164,1549,6401,8717,2022-12-13,446,233
FIN042637,ORD042637,559,3952,2013,5757,17,2023-09-17,349,260
FIN042638,ORD042638,961,4465,1502,8927,4475,2023-09-25,417,114
FIN042639,ORD042639,820,4231,1909,4941,3089,2024-10-03,271,131
FIN042640,ORD042640,461,2946,2610,4652,5722,2023-08-27,261,91
FIN042641,ORD042641,334,3392,1807,9991,3250,2022-12-30,417,72
FIN042642,ORD042642,276,4422,268,2969,5472,2024-05-04,305,86
FIN042643,ORD042643,372,727,645,5202,5284,2024-05-09,20,25
FIN042644,ORD042644,751,3194,1462,6982,4763,2023-04-15,47,256
FIN042645,ORD042645,689,2945,1483,5122,5382,2023-08-06,108,44
FIN042646,ORD042646,460,3231,1986,6020,2558,2024-03-10,253,284
FIN042647,ORD042647,492,797,2925,3310,5483,2024-07-10,28,168
FIN042648,ORD042648,375,2514,1927,9003,-118,2023-06-26,197,246
FIN042649,ORD042649,842,766,1341,6324,-133,2024-08-03,239,112
FIN042650,ORD042650,240,3599,1272,6638,2379,2023-09-16,33,57
FIN042651,ORD042651,866,3882,2040,7828,125,2023-12-19,289,164
FIN042652,ORD042652,737,3769,2313,2776,6100,2024-10-11,408,256
FIN042653,ORD042653,205,3160,2568,4033,7151,2024-09-16,37,124
FIN042654,ORD042654,491,4133,465,4786,5813,2023-07-13,90,275
FIN042655,ORD042655,478,1536,1084,6478,891,2023-07-27,192,269
FIN042656,ORD042656,886,1687,1905,2781,173,2023-06-27,60,197
FIN042657,ORD042657,622,4946,421,5444,3201,2023-10-28,157,88
FIN042658,ORD042658,886,1119,422,3754,6449,2024-10-02,49,185
FIN042659,ORD042659,419,3570,331,5061,1020,2023-07-04,418,3
FIN042660,ORD042660,459,2888,203,6274,8000,2024-09-24,486,291
FIN042661,ORD042661,886,2923,2295,7297,6634,2024-11-28,241,107
FIN042662,ORD042662,887,3685,1836,8620,5925,2024-05-26,101,44
FIN042663,ORD042663,843,1406,1667,5952,8774,2023-01-12,188,53
FIN042664,ORD042664,464,2975,2202,7101,6947,2024-11-03,135,18
FIN042665,ORD042665,977,3432,885,8799,7547,2024-02-08,137,258
FIN042666,ORD042666,297,4254,252,6593,1493,2023-10-08,214,212
FIN042667,ORD042667,151,3922,1266,611,8620,2023-12-01,141,171
FIN042668,ORD042668,656,1955,1345,3771,2187,2024-01-14,250,165
FIN042669,ORD042669,154,3964,527,4744,6698,2024-10-22,49,13
FIN042670,ORD042670,239,4415,1394,6594,8436,2024-09-11,422,217
FIN042671,ORD042671,108,3175,248,9725,5298,2023-06-02,134,117
FIN042672,ORD042672,794,4762,146,2794,2469,2023-01-14,451,90
FIN042673,ORD042673,130,1455,2920,7427,4168,2023-01-23,291,91
FIN042674,ORD042674,293,4360,1433,6410,2989,2023-03-16,401,294
FIN042675,ORD042675,793,3313,686,2290,8745,2024-06-05,253,267
FIN042676,ORD042676,168,1492,2171,5179,485,2024-07-26,438,283
FIN042677,ORD042677,499,1299,1250,3906,428,2024-08-13,224,59
FIN042678,ORD042678,616,4035,2352,4771,4032,2024-09-07,478,73
FIN042679,ORD042679,274,3567,299,6523,1887,2023-07-18,215,263
FIN042680,ORD042680,908,940,1964,2770,7786,2024-04-20,63,19
FIN042681,ORD042681,211,3414,612,2259,1311,2023-09-23,495,16
FIN042682,ORD042682,786,2118,2286,2750,-41,2023-08-12,338,265
FIN042683,ORD042683,977,3614,2246,991,365,2023-02-19,32,285
FIN042684,ORD042684,531,1045,642,1901,2527,2024-08-11,368,22
FIN042685,ORD042685,906,2854,1356,3283,5004,2023-02-23,215,106
FIN042686,ORD042686,258,1520,1872,6812,900,2022-12-28,47,173
FIN042687,ORD042687,788,583,788,4451,2619,2024-01-29,121,98
FIN042688,ORD042688,805,4599,1873,4781,2761,2023-04-11,111,60
FIN042689,ORD042689,731,956,668,874,8221,2023-09-07,454,259
FIN042690,ORD042690,385,3331,385,2015,6037,2023-05-18,346,157
FIN042691,ORD042691,666,4267,2731,7095,5083,2024-02-19,428,16
FIN042692,ORD042692,541,611,2932,571,7108,2023-11-02,230,146
FIN042693,ORD042693,450,2762,366,6489,2928,2023-08-02,196,188
FIN042694,ORD042694,543,1004,2001,2363,45,2024-11-28,12,282
FIN042695,ORD042695,873,3121,1200,2458,1028,2023-01-13,379,51
FIN042696,ORD042696,127,991,1255,1879,-279,2024-03-26,50,198
FIN042697,ORD042697,998,2617,182,2217,5545,2023-10-21,83,234
FIN042698,ORD042698,313,2151,1665,6758,928,2023-10-15,217,239
FIN042699,ORD042699,936,2382,992,8791,7241,2023-09-09,400,169
FIN042700,ORD042700,932,4769,999,3541,1536,2023-11-30,212,270
FIN042701,ORD042701,856,1556,2822,9609,4721,2024-01-19,476,129
FIN042702,ORD042702,464,4835,2383,2695,5871,2023-05-27,277,235
FIN042703,ORD042703,212,4390,243,7037,6108,2023-11-26,98,282
FIN042704,ORD042704,856,2410,2410,9253,7248,2023-06-22,310,279
FIN042705,ORD042705,829,2806,1470,5407,1235,2023-06-23,416,52
FIN042706,ORD042706,632,4898,922,3569,655,2024-06-05,355,150
FIN042707,ORD042707,441,1677,1326,737,1886,2024-01-09,262,82
FIN042708,ORD042708,635,2025,1752,4968,2294,2024-03-04,376,155
FIN042709,ORD042709,928,2365,2112,2223,2468,2023-09-25,397,50
FIN042710,ORD042710,254,675,2214,5734,2012,2024-04-21,180,83
FIN042711,ORD042711,458,3011,2907,2598,2117,2024-11-11,230,207
FIN042712,ORD042712,801,4320,656,8128,2511,2023-04-29,307,43
FIN042713,ORD042713,451,3008,920,2217,8531,2023-01-15,207,130
FIN042714,ORD042714,231,3209,2881,9277,902,2022-12-31,74,23
FIN042715,ORD042715,328,817,313,3994,3382,2024-06-10,311,86
FIN042716,ORD042716,961,1150,2526,893,5412,2023-03-24,239,88
FIN042717,ORD042717,726,4491,214,8937,7616,2024-06-22,268,18
FIN042718,ORD042718,773,1459,1987,5820,5480,2024-01-30,154,125
FIN042719,ORD042719,498,2312,2926,2977,8918,2024-06-01,314,136
FIN042720,ORD042720,907,3424,148,9982,3541,2024-07-11,49,145
FIN042721,ORD042721,233,3004,1754,3897,3950,2023-12-08,339,124
FIN042722,ORD042722,885,1584,828,2006,-181,2024-01-31,393,114
FIN042723,ORD042723,167,2839,1167,4251,8699,2024-09-09,202,111
FIN042724,ORD042724,964,2537,2890,5376,6467,2023-10-17,407,41
FIN042725,ORD042725,514,1062,2488,8433,6362,2022-12-22,255,166
FIN042726,ORD042726,731,1060,1105,3572,6252,2024-04-30,92,241
FIN042727,ORD042727,676,3899,2208,1852,4486,2023-02-14,369,175
FIN042728,ORD042728,623,2612,748,3669,8262,2023-01-19,383,12
FIN042729,ORD042729,424,3844,2309,6004,4636,2024-05-20,34,111
FIN042730,ORD042730,905,1410,750,1666,7136,2023-04-10,325,239
FIN042731,ORD042731,875,689,451,1358,2862,2023-02-02,492,19
FIN042732,ORD042732,683,1298,724,545,6610,2024-11-01,133,36
FIN042733,ORD042733,545,1741,214,1885,7671,2024-06-23,95,56
FIN042734,ORD042734,309,1791,379,9037,42,2024-02-01,151,197
FIN042735,ORD042735,568,953,1967,2834,236,2024-02-15,209,61
FIN042736,ORD042736,710,687,112,3333,868,2023-06-22,269,293
FIN042737,ORD042737,657,3306,2556,6105,8534,2023-01-07,337,225
FIN042738,ORD042738,936,4760,246,9725,556,2024-10-28,104,275
FIN042739,ORD042739,610,1142,2097,4150,2626,2024-11-10,380,97
FIN042740,ORD042740,544,945,401,5739,5803,2023-01-27,201,195
FIN042741,ORD042741,271,882,501,5272,1301,2024-08-15,103,39
FIN042742,ORD042742,393,3424,2656,9638,5635,2023-07-13,53,81
FIN042743,ORD042743,572,4490,2497,1784,5371,2024-10-13,219,160
FIN042744,ORD042744,641,4697,245,7023,3771,2023-05-15,369,89
FIN042745,ORD042745,105,4392,308,8048,-173,2024-04-29,434,230
FIN042746,ORD042746,654,4225,1065,5851,6714,2023-09-21,362,115
FIN042747,ORD042747,219,3567,2258,5015,6752,2024-03-09,237,109
FIN042748,ORD042748,839,2617,484,6077,1211,2023-11-10,46,257
FIN042749,ORD042749,537,1531,2545,5009,5290,2023-06-13,208,100
FIN042750,ORD042750,558,4736,2496,1438,5153,2023-01-10,284,69
FIN042751,ORD042751,441,3405,557,4557,2784,2023-09-11,438,246
FIN042752,ORD042752,496,678,2495,6949,669,2024-10-31,331,120
FIN042753,ORD042753,539,2071,1335,1576,816,2024-05-31,205,146
FIN042754,ORD042754,886,3894,2068,8150,3365,2024-03-24,349,8
FIN042755,ORD042755,545,4246,175,7365,1764,2024-03-02,480,273
FIN042756,ORD042756,907,1099,763,4127,1130,2023-08-04,295,33
FIN042757,ORD042757,877,3154,1826,3261,4714,2023-12-17,356,22
FIN042758,ORD042758,936,1328,1286,4975,6424,2024-03-30,281,164
FIN042759,ORD042759,850,3679,122,6541,2056,2023-06-21,276,6
FIN042760,ORD042760,993,1619,2098,5692,3289,2023-12-21,182,121
FIN042761,ORD042761,456,3908,2185,7678,1253,2024-08-03,493,15
FIN042762,ORD042762,265,2520,1563,6378,8984,2023-07-25,234,21
FIN042763,ORD042763,689,4309,1628,7070,8019,2022-12-14,10,235
FIN042764,ORD042764,607,1836,2554,1967,4028,2023-04-30,152,24
FIN042765,ORD042765,696,3301,348,2617,5404,2022-12-27,144,172
FIN042766,ORD042766,707,4023,2941,2717,5871,2024-03-14,370,38
FIN042767,ORD042767,371,2991,502,6108,7131,2024-10-13,145,18
FIN042768,ORD042768,948,4801,253,7539,6279,2023-09-23,97,209
FIN042769,ORD042769,561,4306,1519,601,-26,2022-12-26,270,248
FIN042770,ORD042770,665,3648,813,8389,2459,2023-04-15,212,12
FIN042771,ORD042771,504,2231,689,8789,-344,2023-04-29,305,219
FIN042772,ORD042772,458,4315,2763,8729,4452,2024-07-28,80,199
FIN042773,ORD042773,139,4287,717,1543,4314,2022-12-25,413,145
FIN042774,ORD042774,277,2841,2823,9643,4597,2024-04-30,48,163
FIN042775,ORD042775,537,4232,1961,7722,6675,2024-03-04,245,267
FIN042776,ORD042776,873,2481,958,8679,2144,2023-03-21,412,68
FIN042777,ORD042777,666,671,2865,7760,8808,2024-08-15,445,119
FIN042778,ORD042778,631,2894,1193,6969,8478,2024-05-06,313,296
FIN042779,ORD042779,177,668,2428,1445,1123,2024-09-26,405,151
FIN042780,ORD042780,628,4175,2072,6140,6650,2023-03-16,393,124
FIN042781,ORD042781,741,510,1010,604,-393,2024-09-18,186,44
FIN042782,ORD042782,585,2348,2188,4905,4882,2024-01-05,442,32
FIN042783,ORD042783,129,4302,1493,9234,5953,2023-07-12,295,226
FIN042784,ORD042784,791,4577,1939,7566,6978,2023-04-02,198,128
FIN042785,ORD042785,122,913,646,5118,941,2024-09-25,124,114
FIN042786,ORD042786,998,3195,2966,7720,1852,2023-01-06,94,280
FIN042787,ORD042787,891,2493,1180,6217,1679,2024-05-10,317,38
FIN042788,ORD042788,361,1121,1540,3027,2149,2024-09-24,65,33
FIN042789,ORD042789,758,743,1093,540,5927,2023-04-20,185,48
FIN042790,ORD042790,577,585,716,5906,-455,2024-04-22,192,85
FIN042791,ORD042791,783,3608,755,646,5759,2023-05-14,128,186
FIN042792,ORD042792,108,1668,1397,1106,2413,2024-10-22,45,193
FIN042793,ORD042793,421,1275,996,6867,6183,2024-09-30,242,200
FIN042794,ORD042794,737,1280,2201,6725,4817,2023-07-28,435,119
FIN042795,ORD042795,688,1657,2752,1343,3381,2023-02-28,23,115
FIN042796,ORD042796,202,4134,800,4643,4483,2024-01-11,164,264
FIN042797,ORD042797,663,2491,456,3225,-189,2024-04-28,11,91
FIN042798,ORD042798,866,4313,409,1412,-9,2023-11-13,101,173
FIN042799,ORD042799,980,3003,197,5086,574,2024-12-03,268,245
FIN042800,ORD042800,465,2550,517,3375,694,2023-10-02,260,197
FIN042801,ORD042801,254,4026,2957,9739,4699,2022-12-14,231,148
FIN042802,ORD042802,340,558,1144,2500,4333,2023-04-01,38,59
FIN042803,ORD042803,404,3900,1117,4631,2815,2023-06-22,195,259
FIN042804,ORD042804,701,953,2676,7770,7321,2024-04-05,216,33
FIN042805,ORD042805,238,2979,1480,3719,4653,2024-01-19,253,267
FIN042806,ORD042806,537,3571,328,4918,7795,2024-01-14,349,178
FIN042807,ORD042807,144,2867,374,6761,577,2023-10-03,360,140
FIN042808,ORD042808,368,4966,1117,6558,3778,2024-08-04,421,292
FIN042809,ORD042809,560,2373,1747,3833,7727,2023-06-15,451,183
FIN042810,ORD042810,500,1275,2844,2031,5876,2023-03-10,127,129
FIN042811,ORD042811,589,4681,2845,4969,1375,2023-10-22,452,290
FIN042812,ORD042812,602,1114,2826,2275,2751,2023-02-13,419,128
FIN042813,ORD042813,141,3539,612,4050,889,2024-06-19,458,241
FIN042814,ORD042814,775,1417,2554,4342,4658,2023-03-24,419,276
FIN042815,ORD042815,699,973,885,2107,1527,2024-05-22,319,181
FIN042816,ORD042816,868,3819,1910,7774,4025,2023-01-15,84,234
FIN042817,ORD042817,553,1239,1968,4872,4003,2023-06-26,457,205
FIN042818,ORD042818,742,4386,648,7399,430,2024-05-23,168,161
FIN042819,ORD042819,539,1786,2182,7658,7923,2023-06-29,124,134
FIN042820,ORD042820,423,1577,1608,5909,5002,2022-12-29,289,61
FIN042821,ORD042821,394,2065,2344,5310,5753,2024-03-01,240,98
FIN042822,ORD042822,278,4820,1127,9459,3100,2023-12-07,483,245
FIN042823,ORD042823,198,4718,2978,9553,1784,2024-10-06,70,41
FIN042824,ORD042824,389,2879,106,4423,8421,2024-09-04,84,153
FIN042825,ORD042825,438,3726,1871,3834,149,2023-07-21,480,253
FIN042826,ORD042826,892,3810,2881,7578,4925,2023-09-04,496,9
FIN042827,ORD042827,453,747,1476,9546,4990,2024-03-07,344,173
FIN042828,ORD042828,242,4351,663,2977,265,2024-08-21,157,106
FIN042829,ORD042829,197,4650,2428,6914,7190,2023-05-24,80,261
FIN042830,ORD042830,886,2297,1883,5889,5893,2023-06-24,178,153
FIN042831,ORD042831,585,1557,217,8309,4983,2023-03-31,488,96
FIN042832,ORD042832,989,2475,2230,3855,3037,2022-12-12,349,122
FIN042833,ORD042833,968,4164,1810,6082,2504,2024-07-07,22,159
FIN042834,ORD042834,517,2316,2875,4696,7387,2024-05-14,340,37
FIN042835,ORD042835,304,1012,176,7827,8572,2023-07-05,465,254
FIN042836,ORD042836,498,2059,439,3864,5987,2024-06-04,224,193
FIN042837,ORD042837,292,4024,933,9337,5012,2023-07-08,251,171
FIN042838,ORD042838,694,2604,2481,3238,3994,2023-02-14,210,68
FIN042839,ORD042839,376,3672,1072,9524,2675,2023-08-14,382,132
FIN042840,ORD042840,117,4601,2830,2468,4756,2023-09-30,262,140
FIN042841,ORD042841,434,2596,1810,6924,8916,2024-05-31,198,129
FIN042842,ORD042842,396,1609,395,5287,6728,2024-08-29,303,157
FIN042843,ORD042843,673,4247,1651,2864,2870,2024-03-24,50,255
FIN042844,ORD042844,118,4797,2252,4212,800,2023-04-22,490,238
FIN042845,ORD042845,191,1772,1408,5089,902,2024-09-07,153,8
FIN042846,ORD042846,861,3038,797,5455,2432,2024-07-14,340,194
FIN042847,ORD042847,719,2914,250,7821,-111,2023-03-06,261,226
FIN042848,ORD042848,376,3068,1892,2097,2694,2024-02-16,159,12
